customer_id,experiment_group,assign_date
2413,A,2024-01-13
2414,B,2024-01-07
2415,B,2024-01-12
2416,A,2024-01-03
2417,B,2024-01-01
2418,B,2024-01-01
2419,B,2024-01-07
2420,B,2024-01-01
2421,B,2024-01-14
2422,A,2024-01-07
2423,B,2024-01-10
2424,B,2024-01-10
2425,B,2024-01-16
2426,A,2024-01-04
2427,A,2024-01-03
2428,B,2024-01-09
2429,A,2024-01-08
2430,B,2024-01-06
2431,A,2024-01-01
2432,A,2024-01-03
2433,A,2024-01-08
2434,B,2024-01-16
2435,B,2024-01-12
2436,B,2024-01-12
2437,B,2024-01-12
2438,A,2024-01-06
2439,A,2024-01-07
2440,B,2024-01-11
2441,A,2024-01-03
2442,A,2024-01-09
2443,B,2024-01-13
2444,A,2024-01-03
2445,B,2024-01-08
2446,A,2024-01-02
2447,A,2024-01-04
2448,B,2024-01-14
2449,A,2024-01-10
2450,A,2024-01-05
2451,B,2024-01-04
2452,A,2024-01-08
2453,B,2024-01-02
2454,A,2024-01-14
2455,B,2024-01-09
2456,B,2024-01-07
2457,B,2024-01-07
2458,A,2024-01-14
2459,B,2024-01-07
2460,B,2024-01-03
2461,B,2024-01-14
2462,A,2024-01-05
2463,A,2024-01-03
2464,A,2024-01-11
2465,A,2024-01-09
2466,A,2024-01-16
2467,B,2024-01-02
2468,A,2024-01-10
2469,A,2024-01-03
2470,A,2024-01-02
2471,B,2024-01-12
2472,A,2024-01-11
2473,B,2024-01-12
2474,A,2024-01-02
2475,A,2024-01-05
2476,B,2024-01-08
2477,B,2024-01-10
2478,A,2024-01-02
2479,A,2024-01-02
2480,A,2024-01-09
2481,A,2024-01-04
2482,B,2024-01-13
2483,A,2024-01-13
2484,A,2024-01-02
2485,B,2024-01-10
2486,A,2024-01-04
2487,B,2024-01-15
2488,A,2024-01-15
2489,B,2024-01-13
2490,B,2024-01-14
2491,B,2024-01-08
2492,B,2024-01-13
2493,A,2024-01-07
2494,A,2024-01-08
2495,B,2024-01-03
2496,B,2024-01-01
2497,A,2024-01-01
2498,B,2024-01-11
2499,B,2024-01-11
2500,B,2024-01-08
